  8.1091604e+002  7.6650930e+001  2.9799297e+001
  8.1200000e+002  7.6832214e+001  2.8947350e+001
  8.0802452e+002  7.7044264e+001  2.9215234e+001
  8.0203868e+002  7.7273233e+001  3.0504316e+001
  8.0000000e+002  7.7501337e+001  3.2189167e+001
  8.0181003e+002  7.7714872e+001  3.3554121e+001
  8.0580820e+002  7.7908766e+001  3.4270263e+001
  8.0800000e+002  7.8084203e+001  3.4443822e+001
  8.0954424e+002  7.8242790e+001  3.4334866e+001
  8.1651078e+002  7.8382963e+001  3.4182027e+001
  8.2200000e+002  7.8499662e+001  3.4150853e+001
  8.2200000e+002  7.8585940e+001  3.4280940e+001
  8.3032699e+002  7.8635539e+001  3.4517198e+001
  8.3941180e+002  7.8644378e+001  3.4772417e+001
  8.4000000e+002  7.8610330e+001  3.4913769e+001
  8.4228848e+002  7.8533190e+001  3.4837510e+001
  8.4629130e+002  7.8414989e+001  3.4613320e+001
  8.4800000e+002  7.8259824e+001  3.4401738e+001
  8.4744443e+002  7.8074403e+001  3.4273086e+001
  8.4443772e+002  7.7868685e+001  3.4232464e+001
  8.4200000e+002  7.7654093e+001  3.4295079e+001
  8.4200000e+002  7.7440774e+001  3.4467198e+001
  8.3871754e+002  7.7236737e+001  3.4766023e+001
  8.3472964e+002  7.7047606e+001  3.5221166e+001
  8.3400000e+002  7.6876060e+001  3.5776750e+001
  8.2960796e+002  7.6722706e+001  3.6302014e+001
  8.2060483e+002  7.6587104e+001  3.6709057e+001
  8.1600000e+002  7.6466614e+001  3.6902300e+001
  8.1512838e+002  7.6355764e+001  3.6673698e+001
  8.1111723e+002  7.6249195e+001  3.5818796e+001
  8.0800000e+002  7.6146874e+001  3.4311552e+001
  8.0800000e+002  7.6059977e+001  3.2346013e+001
  8.0503682e+002  7.6015380e+001  3.0345084e+001
  8.0204765e+002  7.6053050e+001  2.8954358e+001
  8.0200000e+002  7.6213539e+001  2.8864561e+001
  8.0200000e+002  7.6521834e+001  3.0404668e+001
  8.0200000e+002  7.6976879e+001  3.3153511e+001
  8.0200000e+002  7.7552743e+001  3.6021899e+001
  8.0812765e+002  7.8211536e+001  3.7918524e+001
  8.1914640e+002  7.8920183e+001  3.8402841e+001
  8.2400000e+002  7.9660676e+001  3.7718935e+001
  8.2561172e+002  8.0430604e+001  3.6452088e+001
  8.3159176e+002  8.1236984e+001  3.5263402e+001
  8.3600000e+002  8.2086585e+001  3.4634973e+001
  8.3600000e+002  8.2976324e+001  3.4650035e+001
  8.4243821e+002  8.3887220e+001  3.5090444e+001
  8.4948787e+002  8.4783238e+001  3.5688292e+001
  8.5000000e+002  8.5616573e+001  3.6213220e+001
  8.5416628e+002  8.6339518e+001  3.6535681e+001
  8.6216994e+002  8.6916830e+001  3.6708689e+001
  8.6600000e+002  8.7331906e+001  3.6830709e+001
  8.6631646e+002  8.7586652e+001  3.6877804e+001
  8.7129140e+002  8.7696948e+001  3.6794702e+001
  8.7600000e+002  8.7684847e+001  3.6599746e+001
  8.7600000e+002  8.7572122e+001  3.6316022e+001
  8.7600000e+002  8.7378499e+001  3.5958843e+001
  8.7600000e+002  8.7121015e+001  3.5605535e+001
  8.7600000e+002  8.6812036e+001  3.5347045e+001
  8.7616689e+002  8.6458903e+001  3.5216689e+001
  8.7915779e+002  8.6065263e+001  3.5231550e+001
  8.8200000e+002  8.5631477e+001  3.5397650e+001
  8.8200000e+002  8.5156819e+001  3.5662634e+001
  8.7387664e+002  8.4645513e+001  3.5980414e+001
  8.5889453e+002  8.4110363e+001  3.6343136e+001
  8.5200000e+002  8.3569199e+001  3.6611812e+001
  8.5013838e+002  8.3037877e+001  3.6458737e+001
  8.3493562e+002  8.2524009e+001  3.5618028e+001
  8.2200000e+002  8.2024176e+001  3.4104640e+001
  8.2200000e+002  8.1530699e+001  3.2195551e+001
  8.2200000e+002  8.1048883e+001  3.0270674e+001
  8.2200000e+002  8.0612268e+001  2.8559175e+001
  8.2200000e+002  8.0282710e+001  2.6996615e+001
  8.2734532e+002  8.0134676e+001  2.5467676e+001
  8.3735482e+002  8.0230972e+001  2.4230316e+001
  8.4200000e+002  8.0598814e+001  2.4075762e+001
  8.4182362e+002  8.1216480e+001  2.6036829e+001
  8.4082285e+002  8.2016773e+001  3.0698352e+001
  8.4000000e+002  8.2904801e+001  3.7553223e+001
  8.4000000e+002  8.3782211e+001  4.5113189e+001
  8.4804658e+002  8.4567291e+001  5.1754537e+001
  8.5812031e+002  8.5202393e+001  5.6372177e+001
  8.6000000e+002  8.5651419e+001  5.8441608e+001
  8.5177795e+002  8.5898025e+001  5.8026747e+001
  8.3065689e+002  8.5947520e+001  5.5700599e+001
  8.1800000e+002  8.5826671e+001  5.1977959e+001
  8.1758011e+002  8.5577986e+001  4.6949514e+001
  8.1356457e+002  8.5249039e+001  4.0747286e+001
  8.1000000e+002  8.4880094e+001  3.4096380e+001
  8.1000000e+002  8.4499302e+001  2.8103201e+001
  8.1000000e+002  8.4132726e+001  2.3582382e+001
  8.1000000e+002  8.3821463e+001  2.0671510e+001
  8.1000000e+002  8.3629592e+001  1.8923427e+001
  8.2031025e+002  8.3634538e+001  1.7772073e+001
  8.3739184e+002  8.3903110e+001  1.7164282e+001
  8.4400000e+002  8.4464215e+001  1.7859880e+001
  8.4830321e+002  8.5291738e+001  2.1043763e+001
  8.6610941e+002  8.6304570e+001  2.7413585e+001
  8.8000000e+002  8.7381518e+001  3.6407065e+001
  8.8000000e+002  8.8385952e+001  4.6223381e+001
  8.7336164e+002  8.9194107e+001  5.4470682e+001
  8.6440462e+002  8.9720225e+001  5.8815819e+001
  8.6200000e+002  8.9935481e+001  5.7708535e+001
  8.6366012e+002  8.9878162e+001  5.1369948e+001
  8.6964170e+002  8.9646588e+001  4.2002022e+001
  8.7400000e+002  8.9370707e+001  3.2455750e+001
  8.7400000e+002  8.9173890e+001  2.4764526e+001
  8.9801865e+002  8.9140099e+001  2.0020599e+001
  9.3064006e+002  8.9292405e+001  1.8970970e+001
  9.3800000e+002  8.9586183e+001  2.2038984e+001
  9.3763968e+002  8.9921562e+001  2.8723126e+001
  9.2651765e+002  9.0173149e+001  3.7329426e+001
  9.1600000e+002  9.0228284e+001  4.5502970e+001
  9.1600000e+002  9.0022182e+001  5.1157367e+001
  9.1110257e+002  8.9554014e+001  5.3224672e+001
  8.9805504e+002  8.8873684e+001  5.1722612e+001
  8.9000000e+002  8.8052644e+001  4.7250334e+001
  8.9000000e+002  8.7164283e+001  4.0711785e+001
  8.9000000e+002  8.6280091e+001  3.3405077e+001
  8.9000000e+002  8.5467760e+001  2.6823710e+001
  8.9000000e+002  8.4784233e+001  2.2183826e+001
  8.9171240e+002  8.4268666e+001  2.0297486e+001
  8.9868463e+002  8.3937281e+001  2.1635652e+001
  9.0400000e+002  8.3778752e+001  2.6003588e+001
  9.0400000e+002  8.3753091e+001  3.2252221e+001
  9.1022579e+002  8.3796260e+001  3.8739444e+001
  9.2025383e+002  8.3829296e+001  4.4086632e+001
  9.2400000e+002  8.3773887e+001  4.7524808e+001
  9.2400000e+002  8.3574635e+001  4.8981664e+001
  9.0679540e+002  8.3216614e+001  4.8998335e+001
  8.8910850e+002  8.2726544e+001  4.8236584e+001
  8.8800000e+002  8.2160392e+001  4.6995393e+001
  8.8126360e+002  8.1585633e+001  4.5281305e+001
  8.6419123e+002  8.1061064e+001  4.3072364e+001
  8.5400000e+002  8.0620411e+001  4.0309462e+001
  8.5400000e+002  8.0270600e+001  3.6880592e+001
  8.5593133e+002  8.0003661e+001  3.2915977e+001
  8.5793571e+002  7.9808565e+001  2.9069161e+001
  8.5800000e+002  7.9676018e+001  2.6339281e+001
  8.6118341e+002  7.9599928e+001  2.5599603e+001
  8.6718619e+002  7.9577346e+001  2.7159335e+001
  8.7000000e+002  7.9605462e+001  3.0468822e+001
  8.7022202e+002  7.9677032e+001  3.4332997e+001
  8.7420575e+002  7.9776078e+001  3.7658854e+001
  8.7800000e+002  7.9875671e+001  3.9904932e+001
  8.7800000e+002  7.9942482e+001  4.0949305e+001
  8.7690838e+002  7.9948640e+001  4.0969951e+001
  8.7490879e+002  7.9882231e+001  4.0396640e+001
  8.7400000e+002  7.9749652e+001  3.9640012e+001
  8.7355914e+002  7.9571802e+001  3.8877083e+001
  8.6447462e+002  7.9376558e+001  3.8128542e+001
  8.5600000e+002  7.9188628e+001  3.7349352e+001
  8.5600000e+002  7.9022499e+001  3.6423542e+001
  8.5600000e+002  7.8882769e+001  3.5283645e+001
  8.5600000e+002  7.8767364e+001  3.4102024e+001
  8.5600000e+002  7.8669343e+001  3.3242845e+001
  8.5679333e+002  7.8579626e+001  3.2997444e+001
  8.6078212e+002  7.8490927e+001  3.3398735e+001
  8.6400000e+002  7.8399150e+001  3.4189847e+001
  8.6400000e+002  7.8302233e+001  3.4942395e+001
  8.6548369e+002  7.8198829e+001  3.5348423e+001
  8.6748593e+002  7.8086467e+001  3.5393664e+001
  8.6800000e+002  7.7960430e+001  3.5188773e+001
  8.6634827e+002  7.7816534e+001  3.4791909e+001
  8.6032940e+002  7.7655595e+001  3.4270893e+001
  8.5600000e+002  7.7484980e+001  3.3758843e+001
  8.5600000e+002  7.7317745e+001  3.3381679e+001
  8.5344569e+002  7.7170387e+001  3.3225589e+001
  8.5045305e+002  7.7057158e+001  3.3327787e+001
  8.5000000e+002  7.6983266e+001  3.3615366e+001
  8.4910072e+002  7.6943213e+001  3.3954118e+001
  8.4710023e+002  7.6924483e+001  3.4292991e+001
  8.4600000e+002  7.6912621e+001  3.4626125e+001
  8.4561065e+002  7.6896963e+001  3.4870273e+001
  8.3957334e+002  7.6875848e+001  3.4947550e+001
  8.3400000e+002  7.6857297e+001  3.4883234e+001
  8.3400000e+002  7.6855086e+001  3.4708900e+001
  8.3033203e+002  7.6883749e+001  3.4414148e+001
  8.2534589e+002  7.6953327e+001  3.4036426e+001
  8.2400000e+002  7.7064746e+001  3.3661134e+001
  8.2528864e+002  7.7209555e+001  3.3350390e+001
  8.2828713e+002  7.7373937e+001  3.3150291e+001
  8.3000000e+002  7.7542753e+001  3.3105396e+001
  8.2931870e+002  7.7702453e+001  3.3234364e+001
  8.2328489e+002  7.7843661e+001  3.3532532e+001
  8.1800000e+002  7.7962068e+001  3.3963618e+001
  8.1800000e+002  7.8057476e+001  3.4427163e+001
  8.1800000e+002  7.8132429e+001  3.4824440e+001
  8.1800000e+002  7.8189734e+001  3.5152265e+001
  8.1800000e+002  7.8229264e+001  3.5428351e+001
  8.1743100e+002  7.8247553e+001  3.5607240e+001
  8.1643117e+002  7.8240609e+001  3.5651169e+001
  8.1600000e+002  7.8206425e+001  3.5538669e+001
  8.1538946e+002  7.8145937e+001  3.5202301e+001
  8.1338754e+002  7.8062718e+001  3.4612969e+001
  8.1200000e+002  7.7961228e+001  3.3849510e+001
  8.1216680e+002  7.7845745e+001  3.2968575e+001
  8.1515699e+002  7.7722200e+001  3.1920265e+001
  8.1800000e+002  7.7600627e+001  3.0708101e+001
  8.1800000e+002  7.7495351e+001  2.9570613e+001
  8.2343148e+002  7.7422885e+001  2.8941483e+001
  8.3046496e+002  7.7397112e+001  2.9228236e+001
  8.3200000e+002  7.7422125e+001  3.0541832e+001
  8.3290863e+002  7.7486842e+001  3.2610261e+001
  8.3490820e+002  7.7565190e+001  3.4976575e+001
  8.3600000e+002  7.7622661e+001  3.7182076e+001
  8.3508751e+002  7.7628146e+001  3.8874122e+001
  8.2702776e+002  7.7565450e+001  3.9958135e+001
  8.2000000e+002  7.7436355e+001  4.0499659e+001
  8.2000000e+002  7.7254269e+001  4.0421739e+001
  8.0724753e+002  7.7035043e+001  3.9535518e+001
  7.9243529e+002  7.6790688e+001  3.7812497e+001
  7.9000000e+002  7.6529606e+001  3.5429029e+001
  7.9200588e+002  7.6265197e+001  3.2682970e+001
  7.9500976e+002  7.6027438e+001  2.9993304e+001
  7.9600000e+002  7.5867426e+001  2.7806451e+001
  7.9551107e+002  7.5850230e+001  2.6475586e+001
  7.9451104e+002  7.6037509e+001  2.6385646e+001
  7.9400000e+002  7.6463851e+001  2.7980412e+001
  7.9615198e+002  7.7114904e+001  3.1363298e+001
  8.0312863e+002  7.7918194e+001  3.5982936e+001
  8.0800000e+002  7.8754238e+001  4.0779092e+001
  8.0734760e+002  7.9487894e+001  4.4613647e+001
  7.9928058e+002  8.0008517e+001  4.6801741e+001
  7.9200000e+002  8.0258962e+001  4.7275383e+001
  7.9200000e+002  8.0240180e+001  4.6126791e+001
  7.8462293e+002  7.9995074e+001  4.3304657e+001
  7.7669039e+002  7.9585819e+001  3.8982483e+001
  7.7600000e+002  7.9079019e+001  3.3902917e+001
  7.8474032e+002  7.8545499e+001  2.9103157e+001
  7.9583402e+002  7.8067701e+001  2.5372414e+001
  7.9800000e+002  7.7739786e+001  2.3023805e+001
  7.9983843e+002  7.7652628e+001  2.2173736e+001
  8.0284101e+002  7.7867534e+001  2.3140971e+001
  8.0400000e+002  7.8388859e+001  2.6349640e+001
  8.0359920e+002  7.9147022e+001  3.1885391e+001
  8.0259895e+002  8.0000582e+001  3.9363107e+001
  8.0200000e+002  8.0761177e+001  4.7978809e+001
  7.9963194e+002  8.1239789e+001  5.6327259e+001
  7.8752095e+002  8.1302754e+001  6.2260831e+001
  7.7800000e+002  8.0916240e+001  6.3366218e+001
  7.7855049e+002  8.0161620e+001  5.8377156e+001
  7.8549793e+002  7.9217085e+001  4.8551299e+001
  7.9200000e+002  7.8310935e+001  3.7134487e+001
  7.9200000e+002  7.7660180e+001  2.7282700e+001
  8.0276652e+002  7.7414024e+001  2.0882266e+001
  8.1491345e+002  7.7618438e+001  1.8889752e+001
  8.1600000e+002  7.8209237e+001  2.1759772e+001
  8.0328782e+002  7.9034483e+001  2.9050260e+001
  7.8442924e+002  7.9900986e+001  3.8635478e+001
  7.7800000e+002  8.0633457e+001  4.6722040e+001
  7.7364646e+002  8.1129854e+001  4.9532390e+001
  7.6565309e+002  8.1393587e+001  4.5846902e+001
  7.6200000e+002  8.1529945e+001  3.7899211e+001
  7.6151103e+002  8.1711428e+001  2.9367803e+001
  7.6051100e+002  8.2127756e+001  2.2668057e+001
  7.6000000e+002  8.2933975e+001  1.8268133e+001
  7.6524741e+002  8.4206959e+001  1.5928096e+001
  7.7722586e+002  8.5921034e+001  1.6007959e+001
  7.8400000e+002  8.7950436e+001  1.9530651e+001
  7.8492999e+002  9.0098366e+001  2.7096318e+001
  7.8792567e+002  9.2142730e+001  3.7896301e+001
  7.9000000e+002  9.3882625e+001  4.9672438e+001
  7.9030258e+002  9.5173408e+001  5.9255428e+001
  7.9229906e+002  9.5946763e+001  6.3413347e+001
  7.9400000e+002  9.6217005e+001  6.0277902e+001
  7.9400000e+002  9.6076505e+001  5.0725567e+001
  8.0553351e+002  9.5680982e+001  3.8078590e+001
  8.1770340e+002  9.5220418e+001  2.5964633e+001
  8.1800000e+002  9.4875045e+001  1.6535359e+001
  8.4071252e+002  9.4768368e+001  1.0574938e+001
  8.7523187e+002  9.4934938e+001  8.5228145e+000
  8.8600000e+002  9.5315375e+001  1.0818481e+001
  8.9065999e+002  9.5780314e+001  1.7357791e+001
  9.2093329e+002  9.6172161e+001  2.7059504e+001
  9.4800000e+002  9.6347650e+001  3.8205334e+001
  9.4800000e+002  9.6209215e+001  4.9096550e+001
  9.4116418e+002  9.5719226e+001  5.8256589e+001
  9.2307692e+002  9.4897008e+001  6.4136179e+001
  9.1200000e+002  9.3807971e+001  6.5126565e+001
  9.1200000e+002  9.2553274e+001  6.0441107e+001
  9.0469751e+002  9.1254335e+001  5.1070898e+001
  8.9474703e+002  9.0026619e+001  3.9531778e+001
  8.9200000e+002  8.8955831e+001  2.8557760e+001
  8.9477862e+002  8.8091523e+001  2.0155925e+001
  9.1349966e+002  8.7451405e+001  1.5618283e+001
  9.3000000e+002  8.7021387e+001  1.5710825e+001
  9.3000000e+002  8.6751945e+001  2.0366153e+001
  9.3000000e+002  8.6561431e+001  2.8331541e+001
  9.3000000e+002  8.6351654e+001  3.7507843e+001
  9.3000000e+002  8.6034481e+001  4.5805607e+001
  9.3000000e+002  8.5560306e+001  5.1907891e+001
  9.2496721e+002  8.4929987e+001  5.5524106e+001
  9.1798997e+002  8.4180949e+001  5.6829292e+001
  9.1600000e+002  8.3362405e+001  5.5643814e+001
  9.1540888e+002  8.2519758e+001  5.1554081e+001
  9.0326518e+002  8.1690140e+001  4.4838360e+001
  8.9200000e+002  8.0902856e+001  3.6839109e+001
  8.9200000e+002  8.0184855e+001  2.9401952e+001
  8.9390700e+002  7.9567920e+001  2.4224661e+001
  8.9790623e+002  7.9085764e+001  2.2521020e+001
  9.0000000e+002  7.8758279e+001  2.4638413e+001
  9.0000000e+002  7.8575579e+001  2.9770538e+001
  8.9646239e+002  7.8493403e+001  3.6311318e+001
  8.9247599e+002  7.8442666e+001  4.2535172e+001
  8.9200000e+002  7.8352153e+001  4.7051501e+001
  8.8618596e+002  7.8176099e+001  4.9155820e+001
  8.6805151e+002  7.7910154e+001  4.8932151e+001
  8.5600000e+002  7.7587756e+001  4.6796341e+001
  8.5600000e+002  7.7264775e+001  4.3124899e+001
  8.5777140e+002  7.7000788e+001  3.8530411e+001
  8.5977501e+002  7.6839167e+001  3.4133461e+001
  8.6000000e+002  7.6792467e+001  3.1170574e+001
  8.5955119e+002  7.6842071e+001  3.0297599e+001
  8.5855107e+002  7.6950467e+001  3.1273825e+001
  8.5800000e+002  7.7076918e+001  3.3183565e+001
  8.5796785e+002  7.7190299e+001  3.4978148e+001
  8.5596333e+002  7.7275299e+001  3.6008955e+001
  8.5400000e+002  7.7330214e+001  3.6140771e+001
  8.5400000e+002  7.7361413e+001  3.5506056e+001
  8.5339901e+002  7.7380294e+001  3.4386230e+001
  8.5239925e+002  7.7400995e+001  3.3245890e+001
  8.5200000e+002  7.7436199e+001  3.2586345e+001
  8.5102970e+002  7.7493696e+001  3.2696502e+001
  8.4601160e+002  7.7574932e+001  3.3585794e+001
  8.4200000e+002  7.7673953e+001  3.4998302e+001
  8.4200000e+002  7.7778327e+001  3.6437394e+001
  8.4117485e+002  7.7873302e+001  3.7453845e+001
  8.4017562e+002  7.7945600e+001  3.7992075e+001
  8.4000000e+002  7.7985486e+001  3.8284065e+001
  8.3718512e+002  7.7989921e+001  3.8525630e+001
  8.3118224e+002  7.7965696e+001  3.8787960e+001
  8.2800000e+002  7.7928674e+001  3.9010435e+001
  8.2754093e+002  7.7899625e+001  3.9049049e+001
  8.2453335e+002  7.7898426e+001  3.8950970e+001
  8.2200000e+002  7.7937147e+001  3.9015870e+001
  8.2200000e+002  7.8015709e+001  3.9389931e+001
  8.2200000e+002  7.8123997e+001  3.9837111e+001
  8.2200000e+002  7.8247775e+001  3.9996037e+001
  8.2200000e+002  7.8373966e+001  3.9631199e+001
  8.2542045e+002  7.8494415e+001  3.8697409e+001
  8.3142683e+002  7.8607081e+001  3.7400395e+001
  8.3400000e+002  7.8713764e+001  3.6123031e+001
  8.3518747e+002  7.8817213e+001  3.5179095e+001
  8.4017188e+002  7.8919688e+001  3.4679909e+001
  8.4400000e+002  7.9021534e+001  3.4563848e+001
  8.4400000e+002  7.9119733e+001  3.4667193e+001
  8.5336534e+002  7.9207476e+001  3.4840579e+001
  8.6446772e+002  7.9273831e+001  3.5016713e+001
  8.6600000e+002  7.9304461e+001  3.5134111e+001
  8.6758826e+002  7.9285844e+001  3.5117372e+001
  8.7158452e+002  7.9210660e+001  3.4994519e+001
  8.7400000e+002  7.9080252e+001  3.4885561e+001
  8.7400000e+002  7.8904303e+001  3.4847000e+001
  8.7580348e+002  7.8698034e+001  3.4853466e+001
  8.7780716e+002  7.8475997e+001  3.4875579e+001
  8.7800000e+002  7.8246511e+001  3.4862052e+001
  8.7760728e+002  7.8011656e+001  3.4757285e+001
  8.7660704e+002  7.7770271e+001  3.4591089e+001
  8.7600000e+002  7.7520008e+001  3.4420510e+001
  8.7600000e+002  7.7259993e+001  3.4223049e+001
  8.6517917e+002  7.6994102e+001  3.3967189e+001
  8.5330919e+002  7.6731119e+001  3.3702303e+001
  8.5200000e+002  7.6482690e+001  3.3506169e+001
  8.5055225e+002  7.6262396e+001  3.3422969e+001
  8.4755186e+002  7.6083654e+001  3.3461586e+001
  8.4600000e+002  7.5954583e+001  3.3583881e+001
  8.4666158e+002  7.5874695e+001  3.3718634e+001
  8.5361504e+002  7.5836273e+001  3.3831796e+001
  8.6000000e+002  7.5827014e+001  3.3935705e+001
  8.6000000e+002  7.5832556e+001  3.4026151e+001
  8.5802273e+002  7.5840331e+001  3.4089004e+001
  8.5502603e+002  7.5842919e+001  3.4145623e+001
  8.5400000e+002  7.5839026e+001  3.4215581e+001
  8.5104697e+002  7.5833340e+001  3.4284720e+001
  8.3895938e+002  7.5834789e+001  3.4348853e+001
  8.3000000e+002  7.5852119e+001  3.4408021e+001
  8.3000000e+002  7.5890567e+001  3.4415936e+001
  8.2722918e+002  7.5952553e+001  3.4316334e+001
  8.2423833e+002  7.6039281e+001  3.4095706e+001
  8.2400000e+002  7.6151411e+001  3.3748732e+001
  8.2586267e+002  7.6290785e+001  3.3265286e+001
  8.2886534e+002  7.6461725e+001  3.2721575e+001
  8.3000000e+002  7.6668340e+001  3.2344240e+001
  8.3120614e+002  7.6909394e+001  3.2393214e+001
  8.3519856e+002  7.7174583e+001  3.2943460e+001
  8.3800000e+002  7.7444133e+001  3.3791051e+001
  8.3800000e+002  7.7693324e+001  3.4592139e+001
  8.3417286e+002  7.7900888e+001  3.5134520e+001
  8.3019021e+002  7.8055440e+001  3.5442634e+001
  8.3000000e+002  7.8156012e+001  3.5606789e+001
  8.2617013e+002  7.8207736e+001  3.5651138e+001
  8.2018188e+002  7.8214561e+001  3.5559080e+001
  8.1800000e+002  7.8172906e+001  3.5238740e+001
  8.1319476e+002  7.8073500e+001  3.4499001e+001
  8.0013833e+002  7.7913286e+001  3.3197004e+001
  7.9200000e+002  7.7710122e+001  3.1349717e+001
  7.9424257e+002  7.7511180e+001  2.9091130e+001
  8.0613100e+002  7.7387816e+001  2.6697903e+001
  8.1600000e+002  7.7413219e+001  2.4733840e+001
