 -1.3548305e-002 -3.2145306e-002 -1.8597001e-002  1.5231204e-002  1.6828987e-003 -1.6914102e-002  4.3295207e-002  1.2821613e-002 -1.4474440e-002 -6.6568330e-003 -3.2333428e-003 -8.1005569e-003
 -1.2739978e-002 -2.8152585e-002 -1.5412607e-002  1.3630854e-002  8.9087626e-004 -1.4521731e-002 -1.7871399e-002 -2.2745143e-002 -3.4771145e-002 -2.3120704e-002 -2.1039016e-002 -2.0032285e-002
  4.4977116e-003 -1.3273874e-002 -1.7771586e-002  2.9253875e-003  7.4230993e-003 -1.0348487e-002 -1.9157100e-002 -1.4965616e-002 -2.3939682e-002 -1.0359453e-002 -1.5725886e-003  2.1517051e-003
  3.1484224e-003 -9.9302572e-003 -1.3078680e-002  2.2606116e-003  5.4090341e-003 -7.6696457e-003 -1.5267324e-002 -2.4297683e-002 -2.7035819e-002 -1.4272832e-002 -5.5639752e-003 -6.6912601e-005
 -5.3359159e-003 -9.6875027e-003 -4.3515868e-003  5.0078062e-003 -3.2810974e-004 -4.6796964e-003 -4.9709358e-003 -3.1167260e-002 -3.1594911e-002 -3.2980813e-002 -2.9327971e-002  2.1628989e-003
 -3.0050627e-003 -7.9961150e-003 -4.9910522e-003  3.6670592e-003  6.6199652e-004 -4.3290557e-003  3.0563379e-003 -2.0907035e-002 -1.1309255e-002 -1.6112614e-002 -1.5043071e-002  1.1331516e-002
  2.0453840e-004 -3.5860103e-003 -3.7905486e-003  1.1271573e-003  1.3316957e-003 -2.4588530e-003 -3.5113603e-003 -2.5191348e-003  2.6390688e-002  9.2287171e-003  1.2335094e-002  1.6932877e-002
 -1.8076956e-003 -4.5136644e-003 -2.7059688e-003  2.1071199e-003  2.9942442e-004 -2.4065444e-003 -2.0646295e-003  1.0658514e-002  3.6993649e-002  6.1808962e-003  1.9903921e-002  6.5222178e-003
 -1.0602313e-002 -1.1911090e-002 -1.3087773e-003  7.5044679e-003 -3.0978452e-003 -4.4066226e-003 -3.6856822e-003  6.3342409e-003  8.8611097e-003 -3.2748356e-002 -2.2320142e-003 -1.3878499e-002
 -2.4888727e-002 -2.9169632e-002 -4.2809045e-003  1.8019453e-002 -6.8692742e-003 -1.1150179e-002  8.6128874e-003 -1.4531509e-002 -5.6267463e-002 -8.9809557e-002 -5.5238488e-002 -4.2105954e-002
 -3.0495623e-002 -2.6791921e-002  3.7037022e-003  1.9095848e-002 -1.1399775e-002 -7.6960728e-003 -1.0842130e-002 -3.4259851e-002 -8.6228436e-002 -1.0229027e-001 -8.2316858e-002 -5.3123605e-002
 -1.2150254e-002 -1.5788932e-002 -3.6386784e-003  9.3130619e-003 -2.8371918e-003 -6.4758700e-003 -3.4563038e-002 -2.8504131e-002 -4.8017864e-002 -6.3261167e-002 -4.5073721e-002 -1.8246696e-002
  2.8478115e-003  8.3882922e-004 -2.0089822e-003 -1.2288803e-003  1.6189312e-003 -3.9005100e-004 -4.7896376e-003 -2.5784462e-003 -7.0569287e-003 -1.9824361e-002 -1.6119963e-002 -3.2925403e-003
  7.8248681e-003  1.8372527e-002  1.0547659e-002 -8.7324653e-003 -9.0759702e-004  9.6400620e-003  1.3919227e-002  2.4988655e-002  3.8739070e-002  3.2361649e-002  1.8358604e-002  7.9695142e-003
  8.3121249e-003  4.7902078e-003 -3.5219172e-003 -4.3674443e-003  3.9446807e-003  4.2276357e-004  1.5752125e-002  1.2117896e-002  2.6948927e-002  4.9308519e-002  4.6401536e-002  2.9707768e-002
 -4.0726326e-003 -8.2445480e-003 -4.1719155e-003  4.1057268e-003  3.3094356e-005 -4.1388212e-003 -1.3487481e-002 -1.8898584e-002 -1.8694155e-002 -1.4655192e-002 -1.5050683e-002 -1.8544632e-002
 -2.7721959e-004  3.6266475e-003  3.9038671e-003 -1.1164760e-003 -1.3936956e-003  2.5101715e-003 -4.8162812e-003  7.6142135e-003  7.7948507e-004 -1.3570862e-002 -8.6901689e-003  5.3490852e-003
  3.3684178e-003  7.0034367e-003  3.6350190e-003 -3.4572849e-003 -8.8867072e-005  3.5461519e-003  3.5155589e-002  1.6363119e-002  1.5366424e-002  2.1607823e-002  1.5995630e-002  6.8547432e-003
 -3.5547853e-003 -3.5624186e-003 -7.6332984e-006  2.3724013e-003 -1.1823840e-003 -1.1900173e-003 -1.7666496e-002 -2.0661654e-002 -1.1145435e-002 -4.3534974e-003 -2.1746436e-003 -8.8437812e-003
 -6.3299464e-004 -1.5529751e-002 -1.4896756e-002  5.3875818e-003  4.7545872e-003 -1.0142169e-002 -6.4369324e-002 -3.0196762e-002 -1.4672507e-002 -7.5971564e-003 -6.0808330e-003 -3.7592341e-003
  1.0087138e-002 -1.1682199e-002 -2.1769337e-002  5.3168707e-004  1.0618825e-002 -1.1150512e-002 -6.6683618e-002 -1.5501573e-002 -6.5227102e-003 -3.3083900e-003 -1.0073034e-002 -7.3165930e-003
  9.0984433e-003 -2.4872252e-002 -3.3970696e-002  5.2579363e-003  1.4356380e-002 -1.9614316e-002 -3.4039175e-002  1.0796404e-002  2.2284698e-003  1.1451987e-002  7.8093958e-003 -2.1585977e-003
  9.6564026e-003 -2.8665269e-002 -3.8321671e-002  6.3362888e-003  1.5992691e-002 -2.2328980e-002  8.9235513e-003  3.6230425e-002  1.9589741e-002  2.0607851e-002  7.7529306e-003  2.2732724e-003
  3.2260596e-003 -2.1060547e-002 -2.4286607e-002  5.9448293e-003  9.1708888e-003 -1.5115718e-002  3.0316329e-002  4.7968337e-002  3.5041857e-002  2.5014527e-002  7.9888477e-003  6.9357339e-003
 -4.3962103e-003 -1.2874296e-002 -8.4780855e-003  5.7568353e-003  1.3606250e-003 -7.1174604e-003  6.2387937e-002  5.6008119e-002  3.9247503e-002  2.7551733e-002  5.5858924e-003 -1.1529658e-002
 -1.8832654e-002 -2.5122368e-002 -6.2897141e-003  1.4651674e-002 -4.1809800e-003 -1.0470694e-002  6.4837703e-002  2.4737014e-002  1.4067805e-002  9.3575832e-003 -1.7964465e-003 -5.4808181e-003
 -1.6493478e-002 -2.8424237e-002 -1.1930759e-002  1.4972572e-002 -1.5209064e-003 -1.3451666e-002 -5.8551931e-003 -1.8616385e-002 -7.6556959e-003 -4.9662020e-003 -8.5927095e-003 -4.6340784e-003
 -1.2537218e-002 -7.7091788e-003  4.8280393e-003  6.7487990e-003 -5.7884191e-003 -9.6037990e-004 -4.0806316e-002 -3.2731868e-002 -2.2686824e-002 -1.6188069e-002 -1.4307113e-002 -9.6200193e-003
 -1.0786111e-002 -1.1951819e-002 -1.1657077e-003  7.5793100e-003 -3.2068011e-003 -4.3725089e-003 -3.2453884e-002 -2.6946916e-002 -2.3246735e-002 -1.9621935e-002 -1.9356489e-002 -9.6315571e-003
 -2.3968567e-003  1.0135726e-003  3.4104293e-003  4.6109468e-004 -1.9357620e-003  1.4746673e-003 -1.5579354e-002 -1.5257644e-002 -8.5693643e-003 -5.9387796e-004 -4.4595157e-003 -3.0094230e-003
 -8.5605477e-003 -1.0239742e-002 -1.6791942e-003  6.2667631e-003 -2.2937844e-003 -3.9729787e-003 -1.5182463e-002 -8.5655756e-003 -2.9544371e-002 -2.5984486e-002 -1.3849503e-002 -1.7490001e-002
 -1.1598730e-002 -1.5655628e-002 -4.0568977e-003  9.0847860e-003 -2.5139441e-003 -6.5708418e-003 -1.2121613e-002  4.7655623e-003 -3.2469719e-002 -3.2610882e-002 -1.2077764e-002 -1.9717062e-002
 -5.4417314e-003 -1.8758095e-003  3.5659219e-003  2.4391803e-003 -3.0025511e-003  5.6337075e-004  3.3541887e-003  1.6141762e-002  1.0522400e-003 -1.1632569e-003  1.1931910e-002 -7.6905905e-004
 -1.0056584e-003  5.4410737e-003  6.4467321e-003 -1.4784718e-003 -2.4841302e-003  3.9626019e-003  8.5073833e-003  1.4846392e-002  2.5697278e-002  2.3825051e-002  2.7327877e-002  1.3051681e-002
 -5.6629554e-003 -9.1909703e-004  4.7438583e-003  2.1940175e-003 -3.4689379e-003  1.2749204e-003 -7.1333663e-003 -6.0277499e-003  1.3553985e-002  1.1449075e-002  1.0712412e-002  5.7107786e-003
 -1.7248718e-002 -2.0364744e-002 -3.1160258e-003  1.2537821e-002 -4.7108974e-003 -7.8269233e-003 -3.6149574e-002 -3.5405406e-002 -3.5980880e-002 -4.2563007e-002 -3.5397220e-002 -2.2181571e-002
 -2.6389268e-002 -3.3020011e-002 -6.6307430e-003  1.9803093e-002 -6.5861751e-003 -1.3216918e-002 -4.5133454e-002 -5.1210502e-002 -7.9678794e-002 -9.4590350e-002 -7.7137847e-002 -4.4200443e-002
 -1.6187481e-002 -2.1747115e-002 -5.5596335e-003  1.2644866e-002 -3.5426160e-003 -9.1022495e-003 -2.6853435e-002 -3.6050070e-002 -6.0484084e-002 -7.9882813e-002 -7.0134694e-002 -3.7257563e-002
 -5.3541170e-003 -5.5121889e-003 -1.5807179e-004  3.6221020e-003 -1.7320151e-003 -1.8900868e-003 -3.9503607e-003 -1.8358582e-002 -2.7805085e-002 -3.7400392e-002 -3.1318679e-002 -1.4866490e-002
  6.0157378e-003  1.1625757e-002  5.6100187e-003 -5.8804982e-003  1.3523968e-004  5.7452584e-003  1.7930007e-002  1.5610364e-002  1.5433853e-002  8.5204898e-003  3.6770782e-003  9.1083203e-003
  8.4216638e-003  5.1271509e-003 -3.2945130e-003 -4.5162716e-003  3.9053923e-003  6.1087931e-004  2.3935523e-002  3.0403541e-002  4.0910845e-002  5.0993521e-002  4.1512226e-002  1.8954255e-002
  1.2561522e-004  2.0071789e-003  1.8815637e-003 -7.1093138e-004 -5.8531613e-004  1.2962475e-003 -2.5968440e-002 -1.4457260e-002 -2.3281999e-003  1.1042816e-002  1.4480084e-002  1.8645010e-003
 -4.5024635e-003 -6.2421304e-003 -1.7396669e-003  3.5815313e-003 -9.2093220e-004 -2.6605991e-003 -3.1017094e-003 -2.3309638e-003 -9.9490310e-003 -2.3310183e-002 -2.3966520e-002 -9.3983737e-003
  5.6524600e-003  6.3991682e-003  7.4670828e-004 -4.0172094e-003  1.6352505e-003  2.3819588e-003  3.5478075e-002  1.4288513e-002  7.2677499e-003  9.3372996e-003  7.9345062e-003  5.7200485e-003
 -5.5139907e-004  3.3980463e-003  3.9494454e-003 -9.4888245e-004 -1.5002815e-003  2.4491639e-003 -2.6031999e-002 -9.1364762e-003  3.7300400e-003  1.5438612e-002  2.0263157e-002  9.6056787e-003
 -6.4140274e-003 -1.2349770e-002 -5.9357430e-003  6.2545992e-003 -1.5942815e-004 -6.0951711e-003 -4.9453870e-002 -1.5871777e-002 -3.0072839e-003 -6.8881206e-003 -1.3572851e-002 -1.4039677e-002
 -3.6072015e-003 -1.3879596e-002 -1.0272395e-002  5.8289327e-003  2.2217312e-003 -8.0506638e-003 -4.2690246e-002 -8.9326282e-003  3.5201461e-003 -9.1575018e-003 -1.6348743e-002 -1.8004784e-002
 -2.9161275e-004 -7.4121998e-003 -7.1205870e-003  2.5679375e-003  2.2763247e-003 -4.8442623e-003 -1.3574638e-002  1.0372118e-002  1.4710534e-002  4.2886255e-003 -1.3493924e-002 -2.3470708e-002
  4.6676415e-003  8.3423311e-003  3.6746897e-003 -4.3366575e-003  3.3098394e-004  4.0056736e-003  4.5148462e-003  1.7337881e-002  1.7681014e-002 -2.8220753e-004  1.7752543e-003 -2.1424956e-004
  7.3080881e-003  2.2856338e-002  1.5548250e-002 -1.0054809e-002 -2.7467207e-003  1.2801529e-002  2.2899870e-002  3.0520343e-002  2.4560715e-002 -3.2318024e-002  1.2333998e-002  7.2251040e-003
  5.7130755e-003  1.8158691e-002  1.2445616e-002 -7.9572556e-003 -2.2441801e-003  1.0201436e-002  2.3173896e-002  3.9755650e-002  3.2948992e-002 -3.0352691e-002  3.1958211e-002  1.8262985e-002
 -2.4695884e-004 -2.1721744e-003 -1.9252156e-003  8.0637777e-004  5.5941893e-004 -1.3657966e-003  6.3643416e-003  2.3100592e-002  1.7258819e-002 -1.3147839e-002  2.9551278e-002  1.5333110e-002
 -7.1297044e-003 -1.6393391e-002 -9.2636864e-003  7.8410318e-003  7.1132738e-004 -8.5523592e-003 -1.5503368e-002 -9.7702502e-003 -1.7982956e-002 -7.9077504e-003 -2.4391536e-003  1.2352850e-003
 -1.3971602e-002 -1.6757412e-002 -2.7858096e-003  1.0243005e-002 -3.7285975e-003 -6.5144072e-003 -3.2724208e-002 -3.5620832e-002 -5.0763810e-002 -3.6668815e-002 -4.9769777e-002 -1.8717365e-002
 -1.9390896e-002 -7.4138545e-003  1.1977041e-002  8.9349167e-003 -1.0455979e-002  1.5210622e-003 -4.3711023e-002 -4.2090724e-002 -6.6077061e-002 -9.3787565e-002 -8.3434070e-002 -4.0914484e-002
 -1.7611898e-002 -8.4937797e-003  9.1181180e-003  8.7018925e-003 -8.9100054e-003  2.0811279e-004 -2.9137580e-002 -1.8629530e-002 -5.1752349e-002 -1.0434573e-001 -8.4346636e-002 -4.7605269e-002
 -1.1005679e-002 -5.5221191e-004  1.0453468e-002  3.8526304e-003 -7.1530490e-003  3.3004185e-003 -1.3964430e-002  1.3016710e-003 -2.3506318e-002 -6.2711802e-002 -5.3192420e-002 -3.5342516e-002
 -3.6409045e-003  2.9754942e-003  6.6163987e-003  2.2180344e-004 -3.4191011e-003  3.1972976e-003  1.1927076e-003  8.8191975e-003  9.9319367e-003 -1.0405208e-002 -1.2667172e-002 -5.7365837e-004
  9.0797107e-003 -1.8361193e-003 -1.0915830e-002 -2.4145305e-003  6.6651802e-003 -4.2506497e-003  1.5236285e-002  1.3571718e-002  3.3309349e-002  5.9169379e-002  5.1172127e-002  3.3385567e-002
  7.2153438e-003  6.3894719e-003 -8.2587185e-004 -4.5349386e-003  2.6804052e-003  1.8545334e-003  6.6075862e-004 -1.2938652e-002 -6.9258792e-003  2.2393300e-002  1.8608459e-002  1.5718905e-003
 -8.0751938e-003 -1.9573235e-003  6.1178704e-003  3.3441724e-003 -4.7310214e-003  1.3868489e-003 -1.3561833e-002 -1.7056517e-003 -6.3730971e-003 -2.9353743e-002 -2.6129045e-002 -1.1996314e-002
  5.0381996e-003  2.5117885e-004 -4.7870208e-003 -1.7631261e-003  3.2750735e-003 -1.5119473e-003  1.8453981e-002  1.7015902e-002  1.7274872e-002  1.8307479e-002  1.7188807e-002  1.4002935e-002
  2.9977876e-003 -4.6928394e-003 -7.6906271e-003  5.6501723e-004  3.5628050e-003 -4.1278221e-003  4.4959367e-003 -1.2274816e-002 -1.1911558e-002  7.0064059e-003  6.1307534e-003 -1.4018907e-003
 -7.8205127e-003  1.4822424e-002  2.2642937e-002 -2.3339704e-003 -1.0154483e-002  1.2488454e-002 -5.4076139e-002 -3.2962111e-002 -1.5766269e-002 -8.0226347e-003 -1.3395849e-002 -2.0701700e-002
 -4.8581490e-003  2.5043022e-002  2.9901171e-002 -6.7282910e-003 -1.1586440e-002  1.8314731e-002 -4.7475848e-002 -2.0438512e-002 -4.6760678e-003 -8.3712862e-003 -1.4284765e-002 -1.0823084e-002
 -8.7066509e-004  2.1483224e-002  2.2353889e-002 -6.8708529e-003 -7.7415180e-003  1.4612371e-002 -4.3317086e-002 -1.9365663e-002  8.2838179e-003  2.6605888e-003 -2.4882740e-003 -1.5932488e-003
  9.4589031e-004  1.8556532e-002  1.7610642e-002 -6.5008075e-003 -5.5549173e-003  1.2055725e-002 -2.7095738e-002 -3.5066794e-003  2.1620943e-002  9.1148999e-003  3.7249788e-004 -2.4955315e-004
  3.1103729e-003  1.1585163e-002  8.4747904e-003 -4.8985121e-003 -1.7881392e-003  6.6866512e-003 -7.7562458e-004  1.6430783e-002  3.7673643e-002  1.4036679e-002  4.3383448e-003  2.9512005e-003
  1.1079904e-002  5.1242780e-003 -5.9556261e-003 -5.4013941e-003  5.6785101e-003 -2.7711604e-004  1.4416188e-002  6.8005179e-003  3.1818335e-002  1.2751771e-002 -8.3861642e-003  8.2732253e-003
  3.8063218e-003 -6.5095321e-003 -1.0315854e-002  9.0107011e-004  4.7073918e-003 -5.6084619e-003  1.0231663e-002 -9.3310909e-003 -9.4996327e-003  1.4161420e-003 -2.2805038e-002 -2.4123245e-003
  9.8962526e-004 -5.6086522e-003 -6.5982775e-003  1.5396756e-003  2.5293009e-003 -4.0689765e-003  4.0497374e-003 -1.0767032e-002 -2.2718760e-002  9.7759591e-003 -4.9925795e-003 -1.9515988e-003
  5.9234519e-004  3.3641357e-003  2.7717905e-003 -1.3188270e-003 -7.2648177e-004  2.0453087e-003  6.6200229e-003  1.4378587e-003 -1.3854981e-003  2.4827136e-002  2.8724311e-002  5.6556654e-003
 -2.6553994e-004  3.6242493e-003  3.8897892e-003 -1.1195698e-003 -1.3851097e-003  2.5046795e-003  8.0254241e-003  2.8127649e-003  1.2773718e-002  1.1704023e-002  3.6380368e-002  1.0378519e-002
 -1.0812284e-002 -6.4707403e-003  4.3415439e-003  5.7610082e-003 -5.0512760e-003 -7.0973214e-004  4.3909153e-003 -2.2525511e-002 -1.5241311e-002 -4.7970987e-002 -7.5079940e-003 -5.3364953e-003
 -2.2871273e-002 -2.4768582e-002 -1.8973094e-003  1.5879952e-002 -6.9913210e-003 -8.8886304e-003 -1.1618865e-002 -5.7385262e-002 -7.7424425e-002 -1.1176769e-001 -6.8725715e-002 -2.7758737e-002
 -2.9932590e-002 -2.7239245e-002  2.6933451e-003  1.9057278e-002 -1.0875311e-002 -8.1819663e-003 -2.1159141e-002 -6.3584351e-002 -1.0764127e-001 -1.1582499e-001 -8.1102166e-002 -3.5889520e-002
 -2.2538327e-002 -8.2572061e-003  1.4281122e-002  1.0265178e-002 -1.2273150e-002  2.0079719e-003 -5.5952562e-003 -3.9290840e-002 -5.3371182e-002 -6.3254203e-002 -4.7876185e-002 -2.3617959e-002
  3.7118892e-003  1.0539260e-002  6.8273702e-003 -4.7503829e-003 -1.0384938e-003  5.7888767e-003  1.3090522e-002  1.5107357e-002  2.3642676e-002  1.1019716e-002  3.4810747e-003  1.3247122e-003
  2.0018580e-002  1.3529483e-002 -6.4890962e-003 -1.1182688e-002  8.8358920e-003  2.3467956e-003  2.0910891e-003  3.6066500e-002  6.5986057e-002  7.3566535e-002  5.1460474e-002  1.9000506e-002
  2.6203569e-003 -1.9430796e-003 -4.5634364e-003 -2.2575911e-004  2.3945978e-003 -2.1688387e-003 -7.5330553e-003 -2.5473191e-003 -5.6140788e-003  7.9439385e-003  1.1426597e-002  8.4585536e-003
 -1.0250891e-002 -3.4836108e-003  6.7672802e-003  4.5781673e-003 -5.6727238e-003  1.0945565e-003  7.3480460e-003 -1.0464037e-002 -1.9097943e-002 -3.1449687e-002 -2.6487973e-002 -1.2461401e-002
  7.7075874e-003  8.3533950e-003  6.4580763e-004 -5.3536609e-003  2.3539266e-003  2.9997342e-003 -8.8686349e-003  6.9379882e-003  2.5451822e-002  2.2869114e-002  1.4139536e-002  7.1223702e-004
  3.5342400e-003 -1.7156188e-005 -3.5513961e-003 -1.1723613e-003  2.3618787e-003 -1.1895174e-003 -7.3592109e-003  1.5602474e-003  3.5116074e-004  1.0796885e-002  1.3063171e-002  1.0253415e-002
 -3.9619188e-003 -4.2105069e-003 -2.4858828e-004  2.7241419e-003 -1.2377768e-003 -1.4863651e-003  1.5758374e-002 -1.0390484e-003 -1.7578309e-002 -8.9584328e-003 -4.3487284e-003  4.7449281e-003
 -1.5103290e-002 -1.7949752e-002 -2.8464616e-003  1.1017681e-002 -4.0856096e-003 -6.9320712e-003  4.1777074e-002  9.5396100e-003 -1.5609461e-002 -8.5900702e-003 -4.6602821e-003  4.0823285e-003
 -3.4204399e-003 -1.7868534e-002 -1.4448094e-002  7.0963244e-003  3.6758846e-003 -1.0772209e-002  5.4640556e-002  2.1316960e-002 -1.6644127e-002 -1.1331734e-002 -7.4791367e-003  4.5958266e-003
 -5.6380348e-003 -1.7933226e-002 -1.2295191e-002  7.8570869e-003  2.2190522e-003 -1.0076139e-002  6.6163058e-002  3.7016815e-002 -2.4755087e-003 -5.4395755e-004  1.6520748e-003  5.9281497e-003
 -5.1746893e-003 -1.8065558e-002 -1.2890869e-002  7.7467493e-003  2.5720599e-003 -1.0318809e-002  7.3416260e-002  4.9427192e-002  1.4511708e-002  8.1747215e-003  2.9505412e-003  1.3375077e-003
  1.2738411e-002 -9.6707288e-003 -2.2409140e-002 -1.0225607e-003  1.1715850e-002 -1.0693290e-002  3.1420311e-002  4.1575904e-002  1.2030799e-002  1.0906174e-002  1.0072244e-002  1.2722425e-002
  1.6635674e-002 -1.7288896e-002 -3.3924570e-002  2.1774068e-004  1.6853415e-002 -1.7071156e-002 -2.3003425e-002  1.5372597e-002 -4.8380955e-003  8.1763706e-003  1.1268760e-002  1.4570472e-002
  1.5486313e-002 -1.1045090e-002 -2.6531402e-002 -1.4804075e-003  1.4005905e-002 -1.2525497e-002 -3.6283162e-002 -6.9068147e-003 -2.0222699e-002 -6.6349261e-003  3.9571952e-003  8.8444699e-003
  4.7340508e-003 -3.7526251e-003 -8.4866756e-003 -3.2714194e-004  4.4069089e-003 -4.0797668e-003 -2.9078708e-002 -2.7563729e-002 -3.1361584e-002 -1.1852105e-002 -1.8441811e-004  1.0140896e-002
 -4.9471011e-004  5.3010856e-003  5.7957957e-003 -1.6021252e-003 -2.0968353e-003  3.6989605e-003 -2.0730105e-002 -2.1196451e-002 -2.6427395e-002 -1.4841861e-002 -1.7234801e-003  7.5725530e-004
 -4.3156153e-003  3.1684386e-003  7.4840540e-003  3.8239221e-004 -3.9332231e-003  3.5508308e-003 -2.8597578e-002  1.2138646e-002  7.8322913e-004 -6.3840803e-003  1.5149277e-002  3.3959171e-003
 -7.4826065e-003 -9.2664728e-003 -1.7838663e-003  5.5830264e-003 -1.8995801e-003 -3.6834464e-003 -4.4747499e-002  1.3208816e-002  1.1436130e-002  1.2992523e-002  2.5476509e-002  7.5238699e-004
 -4.9068267e-003 -1.9316257e-002 -1.4409431e-002  8.0743614e-003  3.1675348e-003 -1.1241896e-002 -5.0606901e-002 -5.8186827e-003 -6.0689953e-004  1.5026548e-002  1.8573135e-002  5.7085305e-003
 -8.3951556e-004 -1.2568185e-002 -1.1728669e-002  4.4692335e-003  3.6297179e-003 -8.0989514e-003 -2.4513380e-002 -1.8748742e-002 -1.9444657e-002 -6.7435319e-003 -1.2250106e-002  6.6613083e-003
